YEAR,QUARTER,R,T,H,CLIMATE_RISK,DENGUE,MALARIA,Q_NUM,TIME,APOLLOHOSP_PRICE,AUROPHARMA_PRICE,CIPLA_PRICE,DRREDDY_PRICE,LUPIN_PRICE,SUNPHARMA_PRICE,APOLLOHOSP_VOL,AUROPHARMA_VOL,CIPLA_VOL,DRREDDY_VOL,LUPIN_VOL,SUNPHARMA_VOL
1967.0,Q4,108.8,22.88,4.556113902847572,0.5115125827513369,1023.025165502674,818.4201324021392,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.0,Q1,49.2,19.67,2.3802612481857763,0.3106288136369006,310.6288136369006,497.00610181904096,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.0,Q2,106.8,27.1,3.800711743772242,0.3106288136369006,621.2576272738012,621.2576272738012,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.0,Q3,801.8,27.95,27.696027633851468,0.3106288136369006,1553.1440681845029,869.7606781833216,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968.0,Q4,101.5,22.88,4.250418760469011,0.3106288136369006,621.2576272738012,497.00610181904096,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.0,Q1,27.2,20.5,1.2651162790697674,0.5354369882662802,535.4369882662802,856.6991812260484,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.0,Q2,123.2,27.95,4.255613126079448,0.5354369882662802,1070.8739765325604,1070.8739765325604,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.0,Q3,894.0999999999999,28.0,30.831034482758614,0.5354369882662802,2677.1849413314008,1499.2235671455844,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969.0,Q4,103.5,23.37,4.247025030775544,0.5354369882662802,1070.8739765325604,856.6991812260484,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,Q1,50.5,20.61,2.336881073577048,0.762701994861228,762.7019948612281,1220.323191777965,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,Q2,124.8,27.76,4.339360222531293,0.762701994861228,1525.403989722456,1525.403989722456,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,Q3,987.2,27.65,34.45724258289704,0.762701994861228,3813.50997430614,2135.5655856114386,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970.0,Q4,92.6,22.54,3.9337298215802887,0.762701994861228,1525.403989722456,1220.323191777965,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971.0,Q1,39.7,20.13,1.878845243729295,0.5771315688587944,577.1315688587944,923.4105101740712,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971.0,Q2,138.6,26.96,4.957081545064377,0.5771315688587944,1154.2631377175887,1154.2631377175887,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971.0,Q3,910.9,27.31,32.1759095725892,0.5771315688587944,2885.657844293972,1615.968392804624,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971.0,Q4,127.8,22.52,5.433673469387756,0.5771315688587944,1154.2631377175887,923.4105101740712,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.0,Q1,37.900000000000006,19.61,1.8389131489568171,0.0,0.0,0.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.0,Q2,114.0,27.29,4.029692470837752,0.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.0,Q3,674.3,28.07,23.195734434124525,0.0,0.0,0.0,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972.0,Q4,120.8,23.09,5.014528850145289,0.0,0.0,0.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,Q1,42.8,20.86,1.9579139981701736,0.5997216054830385,599.7216054830386,959.5545687728616,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,Q2,105.2,27.98,3.630089717046239,0.5997216054830385,1199.4432109660772,1199.443210966077,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,Q3,920.4,27.8,31.95833333333333,0.5997216054830385,2998.6080274151927,1679.2204953525077,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973.0,Q4,151.2,22.54,6.423109600679694,0.5997216054830385,1199.4432109660772,959.5545687728616,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974.0,Q1,29.0,19.69,1.401643305944901,0.2658979281284644,265.89792812846446,425.4366850055432,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974.0,Q2,118.4,27.62,4.13696715583508,0.2658979281284644,531.7958562569289,531.7958562569289,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974.0,Q3,783.4000000000001,27.79,27.210837096213968,0.2658979281284644,1329.4896406423222,744.5141987597004,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1974.0,Q4,124.4,22.52,5.289115646258503,0.2658979281284644,531.7958562569289,425.4366850055432,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.0,Q1,36.2,19.8,1.7403846153846154,0.802669054029625,802.6690540296249,1284.2704864474,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.0,Q2,107.2,27.42,3.7719915552427863,0.802669054029625,1605.33810805925,1605.33810805925,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.0,Q3,1003.4,27.33,35.4182845040593,0.802669054029625,4013.3452701481247,2247.47335128295,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975.0,Q4,148.00000000000003,22.29,6.354658651781882,0.802669054029625,1605.33810805925,1284.2704864474,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,Q1,36.0,19.8,1.7307692307692306,0.5321988070595013,532.1988070595013,851.5180912952021,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,Q2,107.2,27.04,3.823109843081312,0.5321988070595013,1064.3976141190026,1064.3976141190026,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,Q3,892.6000000000001,27.59,31.22070654074852,0.5321988070595013,2660.9940352975063,1490.1566597666035,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976.0,Q4,95.6,23.44,3.9116202945990177,0.5321988070595013,1064.3976141190026,851.5180912952021,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977.0,Q1,31.2,20.17,1.473783656117147,0.5593358688200559,559.3358688200559,894.9373901120895,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977.0,Q2,167.3,27.37,5.897074374339091,0.5593358688200559,1118.6717376401118,1118.6717376401118,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977.0,Q3,903.8,27.74,31.44745998608212,0.5593358688200559,2796.67934410028,1566.1404326961565,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1977.0,Q4,167.49999999999997,23.34,6.881676253081347,0.5593358688200559,1118.6717376401118,894.9373901120895,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,Q1,39.3,19.66,1.9022265246853824,0.6543303581633217,654.3303581633218,1046.9285730613149,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,Q2,137.5,27.33,4.853512177903283,0.6543303581633217,1308.6607163266435,1308.6607163266435,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,Q3,942.7,27.58,32.98460461861441,0.6543303581633217,3271.651790816609,1832.1250028573008,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978.0,Q4,117.8,23.3,4.847736625514403,0.6543303581633217,1308.6607163266435,1046.9285730613149,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,Q1,55.9,20.47,2.6036329762459247,0.1295085441331918,129.50854413319186,207.21367061310696,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,Q2,104.3,27.36,3.677715091678421,0.1295085441331918,259.0170882663837,259.0170882663837,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,Q3,727.5,28.29,24.837828610447254,0.1295085441331918,647.5427206659592,362.6239235729372,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1979.0,Q4,142.29999999999998,23.74,5.751818916734034,0.1295085441331918,259.0170882663837,207.21367061310696,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,Q1,35.1,20.82,1.6086159486709442,0.6285808667980695,628.5808667980696,1005.7293868769112,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,Q2,122.4,28.0,4.220689655172413,0.6285808667980695,1257.1617335961391,1257.161733596139,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,Q3,932.3,27.92,32.2372060857538,0.6285808667980695,3142.904333990348,1760.0264270345945,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980.0,Q4,92.5,23.31,3.805018510900864,0.6285808667980695,1257.1617335961391,1005.7293868769112,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,Q1,49.7,20.5,2.3116279069767445,0.5057554296233322,505.75542962333225,809.2086873973316,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,Q2,152.39999999999998,27.39,5.368087354702359,0.5057554296233322,1011.5108592466644,1011.5108592466644,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,Q3,881.9000000000001,27.96,30.452348066298345,0.5057554296233322,2528.777148116661,1416.11520294533,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981.0,Q4,86.5,22.84,3.628355704697986,0.5057554296233322,1011.5108592466644,809.2086873973316,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,Q1,48.0,20.41,2.241943017281644,0.2340719153824542,234.07191538245425,374.5150646119269,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,Q2,154.5,26.81,5.555555555555556,0.2340719153824542,468.1438307649085,468.1438307649085,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,Q3,770.4,28.07,26.5015479876161,0.2340719153824542,1170.3595769122712,655.4013630708719,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982.0,Q4,111.6,23.18,4.615384615384616,0.2340719153824542,468.1438307649085,374.5150646119269,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,Q1,41.8,20.09,1.981981981981982,0.766210040551308,766.2100405513081,1225.9360648820928,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,Q2,170.5,26.93,6.104547081990691,0.766210040551308,1532.4200811026162,1532.420081102616,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,Q3,988.9,28.12,33.95947802197802,0.766210040551308,3831.05020275654,2145.3881135436623,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983.0,Q4,119.6,22.68,5.050675675675675,0.766210040551308,1532.4200811026162,1225.9360648820928,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,Q1,54.9,19.94,2.621776504297994,0.5143433836353535,514.3433836353535,822.9494138165655,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,Q2,128.5,27.86,4.452529452529452,0.5143433836353535,1028.686767270707,1028.686767270707,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,Q3,885.3000000000001,27.65,30.90052356020943,0.5143433836353535,2571.716918176767,1440.1614741789897,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984.0,Q4,92.0,22.87,3.8542103058232087,0.5143433836353535,1028.686767270707,822.9494138165655,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985.0,Q1,33.1,20.62,1.5309898242368178,0.3743958443750362,374.3958443750363,599.033351000058,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985.0,Q2,122.6,28.01,4.226128921061703,0.3743958443750362,748.7916887500726,748.7916887500725,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985.0,Q3,827.9,27.71,28.836642284918145,0.3743958443750362,1871.979221875181,1048.3083642501017,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985.0,Q4,161.3,22.89,6.75177898702386,0.3743958443750362,748.7916887500726,599.033351000058,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,Q1,52.1,20.26,2.450611476952022,0.3148562746378023,314.8562746378023,503.7700394204837,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,Q2,129.3,27.35,4.560846560846561,0.3148562746378023,629.7125492756046,629.7125492756046,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,Q3,803.4999999999999,27.82,27.879944482997917,0.3148562746378023,1574.2813731890114,881.5975689858464,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986.0,Q4,152.70000000000002,22.96,6.373121869782972,0.3148562746378023,629.7125492756046,503.7700394204837,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,Q1,37.0,20.73,1.7027151403589509,0.1876074958822186,187.6074958822186,300.1719934115498,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,Q2,139.7,27.29,4.938140685754683,0.1876074958822186,375.2149917644372,375.2149917644372,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,Q3,751.4000000000001,28.55,25.428087986463623,0.1876074958822186,938.037479411093,525.3009884702121,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987.0,Q4,160.70000000000002,23.4,6.586065573770493,0.1876074958822186,375.2149917644372,300.1719934115498,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,Q1,39.1,21.15,1.7652370203160272,0.9143548630456324,914.3548630456324,1462.967780873012,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,Q2,165.8,27.72,5.772980501392758,0.9143548630456324,1828.7097260912649,1828.7097260912649,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,Q3,1049.6,27.92,36.29322268326418,0.9143548630456324,4571.774315228162,2560.1936165277702,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988.0,Q4,87.6,23.13,3.630335681723995,0.9143548630456324,1828.7097260912649,1462.967780873012,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,Q1,30.700000000000003,20.08,1.4563567362428844,0.5167704331567713,516.7704331567713,826.8326930508342,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,Q2,120.9,27.28,4.275106082036775,0.5167704331567713,1033.540866313543,1033.540866313543,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,Q3,886.3000000000001,27.66,30.92463363572924,0.5167704331567713,2583.8521657838564,1446.9572128389595,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989.0,Q4,89.4,23.06,3.715710723192021,0.5167704331567713,1033.540866313543,826.8326930508342,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,Q1,60.2,20.87,2.752629172382259,0.7089121040316079,708.9121040316079,1134.2593664505728,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,Q2,210.7,26.9,7.551971326164875,0.7089121040316079,1417.8242080632158,1417.8242080632158,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,Q3,965.2,27.78,33.537178596247394,0.7089121040316079,3544.5605201580397,1984.953891288502,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990.0,Q4,165.29999999999998,23.2,6.830578512396694,0.7089121040316079,1417.8242080632158,1134.2593664505728,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,Q1,42.400000000000006,20.6,1.962962962962963,0.4832716793409838,483.2716793409839,773.2346869455741,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,Q2,148.4,27.52,5.203366058906031,0.4832716793409838,966.5433586819678,966.5433586819676,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,Q3,872.7,28.04,30.051652892561982,0.4832716793409838,2416.3583967049194,1353.1607021547547,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991.0,Q4,106.7,22.93,4.458838278311743,0.4832716793409838,966.5433586819678,773.2346869455741,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,Q1,32.5,20.1,1.5402843601895733,0.4229112643075452,422.91126430754525,676.6580228920724,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,Q2,110.2,27.21,3.9064161644806807,0.4229112643075452,845.8225286150905,845.8225286150904,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,Q3,847.9000000000001,27.98,29.258109040717738,0.4229112643075452,2114.556321537726,1184.1515400611263,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992.0,Q4,111.9,23.08,4.647009966777409,0.4229112643075452,845.8225286150905,676.6580228920724,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,Q1,43.8,20.64,2.0240295748613675,0.5234251178286612,523.4251178286612,837.480188525858,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,Q2,139.89999999999998,27.34,4.936485532815808,0.5234251178286612,1046.8502356573224,1046.8502356573224,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,Q3,889.2,28.08,30.577716643741407,0.5234251178286612,2617.125589143306,1465.5903299202512,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993.0,Q4,134.9,23.29,5.553725813091808,0.5234251178286612,1046.8502356573224,837.480188525858,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,Q1,52.9,20.8,2.426605504587156,0.7626832413854655,762.6832413854655,1220.293186216745,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,Q2,124.2,27.6,4.342657342657342,0.7626832413854655,1525.366482770931,1525.366482770931,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,Q3,987.3,27.84,34.23370319001387,0.7626832413854655,3813.416206927328,2135.5130758793034,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,Q4,130.9,22.98,5.458715596330276,0.7626832413854655,1525.366482770931,1220.293186216745,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,Q1,60.7,20.42,2.833800186741363,0.5854330000128597,585.4330000128597,936.6928000205756,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,Q2,143.10000000000002,27.44,5.031645569620253,0.5854330000128597,1170.8660000257194,1170.8660000257194,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,Q3,914.7,28.18,31.346812885538043,0.5854330000128597,2927.1650000642985,1639.212400036007,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,Q4,124.0,23.23,5.117622781675609,0.5854330000128597,1170.8660000257194,936.6928000205756,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,Q1,46.1,20.77,2.117593017914561,0.5165222612317223,516.5222612317224,826.4356179707556,1,,0.0,0.0,7.595003128051758,10.338341580904448,0.0,1.4679723409505991,0.0,0.0,25531875.0,4472000.0,0.0,24412827.0
1996.0,Q2,119.5,27.67,4.168119986048134,0.5165222612317223,1033.0445224634448,1033.0445224634443,2,,0.0,0.0,8.888048201340895,12.379624176025391,0.0,1.6362288640095637,0.0,0.0,8375625.0,8616000.0,0.0,22127751.0
1996.0,Q3,886.3000000000001,27.91,30.65721203735732,0.5165222612317223,2582.611306158612,1446.2623314488224,3,,0.0,0.0,9.151151830499822,11.928771394671816,0.0,1.5693288897023057,0.0,0.0,43931250.0,18528000.0,0.0,18061097.0
1996.0,Q4,131.0,22.94,5.472013366750208,0.5165222612317223,1033.0445224634448,826.4356179707556,4,,0.0,0.0,9.317118081179531,8.47301814772866,0.0,1.2810853918393452,0.0,0.0,15180000.0,13804000.0,0.0,36083490.0
1997.0,Q1,24.700000000000003,20.2,1.1650943396226416,0.4680929205690537,468.0929205690538,748.948672910486,1,,0.0,0.0,12.135285750031471,8.154551915824413,0.0,1.5005096439272163,0.0,0.0,21153750.0,63820000.0,0.0,23664050.0
1997.0,Q2,124.9,27.23,4.424371236273468,0.4680929205690537,936.1858411381075,936.1858411381075,2,,0.0,0.0,14.833761273897611,9.559868827232949,0.0,1.542038917541504,0.0,0.0,22190625.0,66626000.0,0.0,13142383.0
1997.0,Q3,866.4999999999999,28.13,29.745966357706827,0.4680929205690537,2340.464602845269,1310.6601775933505,3,,0.0,0.0,16.42794961640329,12.576696381424412,0.0,1.7573652520324246,0.0,0.0,24221250.0,104694000.0,0.0,53460371.0
1997.0,Q4,167.0,23.22,6.895127993393889,0.4680929205690537,936.1858411381075,748.948672910486,4,,0.0,0.0,14.229598435488612,13.45160081169822,0.0,1.6351050156535525,0.0,0.0,7899375.0,86400000.0,0.0,25781291.0
1998.0,Q1,44.6,20.83,2.043060009161704,0.5071457530233816,507.1457530233816,811.4332048374106,1,,0.0,0.0,13.245245322585106,15.089911982417108,0.0,1.4223540239036083,0.0,0.0,10198125.0,66908000.0,0.0,31926458.0
1998.0,Q2,124.6,27.82,4.323386537126996,0.5071457530233816,1014.2915060467632,1014.2915060467632,2,,0.0,0.0,16.93386774796706,18.769679641723634,0.0,1.825647889650785,0.0,0.0,26056875.0,109746000.0,0.0,165583886.0
1998.0,Q3,882.5999999999999,28.31,30.11258955987717,0.5071457530233816,2535.728765116908,1420.0081084654685,3,,0.0,0.0,18.09475579406276,20.39735730489095,0.0,2.0024139790823967,0.0,0.0,25884375.0,545702000.0,0.0,90847779.0
1998.0,Q4,157.0,23.43,6.426524764633648,0.5071457530233816,1014.2915060467632,811.4332048374106,4,,0.0,0.0,19.29361594807018,19.64140166658344,0.0,1.96250308824308,0.0,0.0,20823750.0,390902000.0,0.0,70695245.0
1999.0,Q1,24.9,20.81,1.141678129298487,0.3739910747446146,373.99107474461465,598.3857195913835,1,,0.0,0.0,25.594185262918472,27.51227381825447,0.0,2.055699404329061,0.0,0.0,31263187.0,246178760.0,0.0,294051496.0
1999.0,Q2,123.0,27.81,4.269350919819507,0.3739910747446146,747.9821494892293,747.9821494892293,2,,0.0,0.0,30.82513677156889,35.60757185129019,0.0,2.971514734855065,0.0,0.0,15643786.0,120637320.0,0.0,249369915.0
1999.0,Q3,827.8,27.92,28.6237897648686,0.3739910747446146,1869.955373723073,1047.1750092849209,3,,0.0,0.0,56.67203611316103,46.80436538927483,0.0,4.395175702644117,0.0,0.0,43877876.0,124164080.0,0.0,328818173.0
1999.0,Q4,140.89999999999998,23.37,5.781698810012309,0.3739910747446146,747.9821494892293,598.3857195913835,4,,0.0,0.0,95.02917168357156,54.9121980378122,0.0,9.023046060041947,0.0,0.0,59200961.0,92838400.0,0.0,227917726.0
2000.0,Q1,46.6,20.53,2.164421737111008,0.3016788750189763,301.6788750189764,482.68620003036216,1,,0.0,0.0,76.9966793353741,63.98139243492713,0.0,13.179835466238169,0.0,0.0,39384872.0,91416880.0,0.0,215527802.0
2000.0,Q2,124.2,27.63,4.338106880894166,0.3016788750189763,603.3577500379528,603.3577500379527,2,,0.0,0.0,59.90619612473708,57.592760467529295,0.0,9.26460935152494,0.0,0.0,41720647.0,92228320.0,0.0,101941533.0
